번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,시장구분
1234,32750,삼진,32604,통신 및 방송 장비 제조업,"6,000,000","3,000,000,000",500,원(KRW),031 -467 -5847,경기도 안양시 만안구  안양천서로 81 (주)삼진 ,KOSDAQ
1235,54090,삼진엘앤디,33309,그외 기타 제품 제조업,"24,959,232","12,479,616,000",500,원(KRW),031-379-2000,경기도 화성시 동탄면 동탄기흥로 64-17 ,KOSDAQ
1236,250,삼천당제약,32102,의약품 제조업,"22,105,813","11,052,906,500",500,원(KRW),02-2046-1235,경기도 화성시 향남읍 제약공단2길 71 ,KOSDAQ
1237,24950,삼천리자전거,74604,생활용품 도매업,"13,273,577","6,636,788,500",500,원(KRW),02  -2194-3021,서울특별시 강남구 테헤란로 445 (삼성동) ,KOSDAQ
1238,38500,삼표시멘트,32309,기타 비금속 광물제품 제조업,"107,357,173","53,678,586,500",500,원(KRW),02-3770-3000,강원도 삼척시  동양길 20 ,KOSDAQ
1239,17480,삼현철강,32401,1차 철강 제조업,"15,702,890","8,551,445,000",500,원(KRW),055 -252 -6060,경상남도 창원시 의창구 평산로70번길 36 -,KOSDAQ
1240,46390,삼화네트웍스,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","42,967,933","8,593,586,600",200,원(KRW),02-3454-1500,서울특별시 강남구 선릉로91길 8 신아트스페이스빌딩 5층,KOSDAQ
1241,27580,상보,32602,전자부품 제조업,"28,340,015","14,170,007,500",500,원(KRW),031-987-9900,경기도 김포시 통진읍 대서명로 50 ,KOSDAQ
1242,38540,상상인,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","47,748,397","47,748,397,000","1,000",원(KRW),02-2167-8500,서울특별시 금천구  가산디지털2로 123 월드메르디앙2차 ,KOSDAQ
1243,91580,상신이디피,32802,일차전지 및 축전지 제조업,"12,665,050","6,332,525,000",500,원(KRW),031-205-9242,경기도 수원시 영통구  덕영대로1483번길 36 ,KOSDAQ
1244,263810,상신전자,32602,전자부품 제조업,"8,117,336","4,058,668,000",500,원(KRW),055-343-3826,경상남도 김해시 진영읍 본산로269번길 16-34 &nbsp,KOSDAQ
1245,89980,상아프론테크,32202,플라스틱제품 제조업,"14,270,842","7,135,421,000",500,원(KRW),032-451-7700,인천광역시 남동구  남동대로369번길 18 ,KOSDAQ
1246,42940,상지카일룸,64203,전기 및 통신 공사업,"36,840,456","18,420,228,000",500,원(KRW),02-517-5174,"서울특별시 강남구 도산대로 458 3층 (청담동, 리츠타워)",KOSDAQ
1247,42600,새로닉스,32602,전자부품 제조업,"12,423,574","6,211,787,000",500,원(KRW),054-463-7945,경상북도 구미시  수출대로9길 36 (주)새로닉스 ,KOSDAQ
1248,263540,샘코,33103,"항공기,우주선 및 부품 제조업","7,936,681","3,968,340,500",500,원(KRW),055-850-7700,경상남도 사천시 사남면 해안산업로 381 ,KOSDAQ
1249,38070,서린바이오,74607,기타 전문 도매업,"6,900,516","3,450,258,000",500,원(KRW),031-628-3000,경기도 성남시 분당구 삼평동 694-1 코리아바이오파크(KOREA BIO PARK) A동 4층 ,KOSDAQ
1250,6730,서부T&D,74608,상품 종합 도매업,"51,871,207","25,935,603,500",500,원(KRW),02  -2689 -0035,서울특별시 양천구  신정로 167 ,KOSDAQ
1251,79650,서산,32303,"시멘트, 석회, 플라스터 및 그 제품 제조업","20,000,000","2,000,000,000",100,원(KRW),(062)950-5000,광주광역시 광산구  하남산단4번로 143 ,KOSDAQ
1252,100660,서암기계공업,32901,일반 목적용 기계 제조업,"12,600,000","6,300,000,000",500,원(KRW),062-960-5000,광주광역시 광산구  하남산단8번로 127-15 (안청동),KOSDAQ
1253,12860,서연전자,33003,자동차 신품 부품 제조업,"27,000,000","13,500,000,000",500,원(KRW),031-5174-3000,경기도 수원시 권선구 산업로156번길 100 (고색동) ,KOSDAQ
1254,19770,서연탑메탈,32902,특수 목적용 기계 제조업,"11,650,000","5,825,000,000",500,원(KRW),032-820-3216,"인천광역시 남동구  청능대로410번길 40 고잔동,남동공단",KOSDAQ
1255,43710,서울리거,137103,광고업,"25,115,308","12,557,654,000",500,원(KRW),02-2138-5281,"서울특별시 강남구 논현로163길 10 4층(신사동,베드로빌딩) ",KOSDAQ
1256,46890,서울반도체,32601,반도체 제조업,"58,305,400","29,152,700,000",500,원(KRW),02-1566-2771,경기도 안산시 단원구 산단로 163번길 97-11 ,KOSDAQ
1257,63170,서울옥션,74601,상품 중개업,"16,917,500","8,458,750,000",500,원(KRW),02-395-0330~4,서울 종로구 평창동 98 ,KOSDAQ
1258,27040,서울전자통신,33309,그외 기타 제품 제조업,"69,588,847","34,794,423,500",500,원(KRW),032-723-4111,인천광역시 부평구 새벌로 4사무동 4층 ,KOSDAQ
1259,18680,서울제약,32102,의약품 제조업,"8,485,499","4,242,749,500",500,원(KRW),02-3470-2300,충청북도 청주시 흥덕구 오송읍 오송생명6로 124-31 서울제약 오송공장,KOSDAQ
1260,93920,서원인텍,32604,통신 및 방송 장비 제조업,"18,600,000","9,300,000,000",500,원(KRW),031-428-9500,경기도 군포시 공단로140번길 32-15 -,KOSDAQ
1261,189860,서전기전,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","9,698,780","4,849,390,000",500,원(KRW),031-426-5506,경기도 이천시 대월면 대월로 667번길 38-19 (주)서전기전 (이천대월 일반산업단지 내),KOSDAQ
1262,178320,서진시스템,32604,통신 및 방송 장비 제조업,"18,100,666","9,050,333,000",500,원(KRW),032-506-2760,경기도 부천시 오정구 산업로 20-22 &nbsp,KOSDAQ
1263,122690,서진오토모티브,33003,자동차 신품 부품 제조업,"19,541,246","9,770,623,000",500,원(KRW),031-496-1500,경기도 시흥시 공단1대로 313 ,KOSDAQ
1264,140070,서플러스글로벌,74605,기계장비 및 관련 물품 도매업,"36,988,000","3,698,800,000",100,원(KRW),031-615-6800,경기도 오산시 경기대로 78-26 ,KOSDAQ
1265,11370,서한,64101,건물 건설업,"100,894,865","50,447,432,500",500,원(KRW),053 -741 -9980,대구광역시 수성구 명덕로 415 서한빌딩,KOSDAQ
1266,65710,서호전기,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","5,150,000","2,575,000,000",500,원(KRW),(031)463-6612,경기도 안양시 동안구  귀인로 9 ,KOSDAQ
1267,35890,서희건설,64101,건물 건설업,"173,467,745","86,733,872,500",500,원(KRW),02  -3416-6644,"경기도 성남시 분당구  수내로46번길 4 경동빌딩 (수내동,경동빌딩8층)",KOSDAQ
1268,3100,선광,85209,기타 운송관련 서비스업,"6,600,000","6,600,000,000","1,000",원(KRW),032 -8806-562,인천 중구 항동 34-2 ,KOSDAQ
1269,123420,선데이토즈,105802,소프트웨어 개발 및 공급업,"9,569,842","4,784,921,000",500,원(KRW),031-1833-9782,"경기도 성남시 분당구 황새울로360번길 42 9층, 14층",KOSDAQ
1270,171090,선익시스템,32902,특수 목적용 기계 제조업,"8,999,295","4,499,647,500",500,원(KRW),02-8012-1600,경기도 수원시 권선구 산업로155번길 293(고색동) ,KOSDAQ
1271,14620,성광벤드,32401,1차 철강 제조업,"28,600,000","14,300,000,000",500,원(KRW),051-3300-200,부산광역시 강서구  녹산산단262로 26 ,KOSDAQ
1272,37350,성도이엔지,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","15,470,000","7,735,000,000",500,원(KRW),02  -6244-5200,서울특별시 강남구 영동대로106길 42 ,KOSDAQ
1273,81580,성우전자,32604,통신 및 방송 장비 제조업,"15,508,143","7,754,071,500",500,원(KRW),031-362-3100,"경기도 안산시 단원구 번영로 68 (성곡동, 시화공단 4마 606호)",KOSDAQ
1274,45300,성우테크론,32602,전자부품 제조업,"9,054,055","4,527,027,500",500,원(KRW),055-279-8400,경남 창원시 성산구 성주동 24-6 ,KOSDAQ
1275,15750,성우하이텍,33003,자동차 신품 부품 제조업,"80,000,000","40,000,000,000",500,원(KRW),070-7477-5450,부산광역시 기장군  정관면 농공길 2-9 (주)성우하이텍 ,KOSDAQ
1276,80470,성창오토텍,33003,자동차 신품 부품 제조업,"7,300,000","3,650,000,000",500,원(KRW),031-650-5400,경기도 안성시  원곡면 청원로 1785-14 ,KOSDAQ
1277,43260,성호전자,32602,전자부품 제조업,"30,912,611","15,456,305,500",500,원(KRW),(02)855-5931,서울특별시 금천구  가산디지털1로 205-17 ,KOSDAQ
1278,53060,세동,33003,자동차 신품 부품 제조업,"21,411,000","10,705,500,000",500,원(KRW),051-796-7161,부산광역시 기장군  장안읍 장안산단 8로 8 ,KOSDAQ
1279,17510,세명전기,32509,기타 금속 가공제품 제조업,"15,246,000","7,623,000,000",500,원(KRW),051 -316 -6887,부산광역시 사상구 대동로 188 ,KOSDAQ
1280,214310,세미콘라이트,32601,반도체 제조업,"65,340,682","6,534,068,200",100,원(KRW),031-282-6425,경기도 용인시 기흥구 원고매로2번길 49(고매동) ,KOSDAQ
1281,11560,세보엠이씨,64202,건물설비 설치 공사업,"10,530,000","5,265,000,000",500,원(KRW),02 - 2046 - 7922,서울특별시 서초구  효령로 341 ,KOSDAQ
1282,100700,세운메디칼,32103,의료용품 및 기타 의약 관련제품 제조업,"43,800,000","4,380,000,000",100,원(KRW),041-584-2903,충청남도 천안시 서북구  입장면 도림길 60 (주)세운메디칼 ,KOSDAQ
1283,234100,세원,33003,자동차 신품 부품 제조업,"22,382,985","2,238,298,500",100,원(KRW),031-615-6710,경기도 평택시 산단로64번길 56 &nbsp,KOSDAQ
1284,24830,세원물산,33003,자동차 신품 부품 제조업,"8,350,000","4,175,000,000",500,원(KRW),053 -582 -5161,경상북도 영천시 도남공단길 53 ,KOSDAQ
1285,258830,세종메디칼,32701,의료용 기기 제조업,"6,777,741","3,388,870,500",500,원(KRW),031-945-8191,경기도 파주시 신촌2로 11 ,KOSDAQ
1286,36630,세종텔레콤,106102,전기 통신업,"600,326,126","300,163,063,000",500,원(KRW),02-3415-4935,서울특별시 강동구 상일로10길 36세종텔레콤 지식산업센터 ,KOSDAQ
1287,39310,세중,147502,여행사 및 기타 여행보조 서비스업,"18,121,667","9,060,833,500",500,원(KRW),02-2126-7777,"서울특별시 강남구 강남대로 556 15층(논현동, 논현빌딩)",KOSDAQ
1288,67770,세진티에스,32602,전자부품 제조업,"8,396,593","4,198,296,500",500,원(KRW),(031)650-3700,경기도 안성시  원곡면 지문로 51-43 ,KOSDAQ
1289,53450,세코닉스,32703,사진장비 및 광학기기 제조업,"11,248,911","5,624,455,500",500,원(KRW),031-860-1000,경기도 동두천시  평화로2862번길 28 ,KOSDAQ
1290,252500,세화피앤씨,32004,기타 화학제품 제조업,"20,743,195","2,074,319,500",100,원(KRW),02-555-4019,충청북도 진천군 초평면 은암길 36 -,KOSDAQ
1291,49180,셀루메드,32101,기초 의약물질 및 생물학적 제제 제조업,"20,428,011","10,214,005,500",500,원(KRW),02-3281-0471,"서울특별시 금천구  디지털로 130 402(가산동, 에이스테크노타워 9차)",KOSDAQ
1292,299660,셀리드,137001,자연과학 및 공학 연구개발업,"9,441,192","4,720,596,000",500,원(KRW),02-3285-7860,서울시 관악구 관악로 1 서울대학교 142동 5층 ,KOSDAQ
1293,268600,셀리버리,137001,자연과학 및 공학 연구개발업,"7,612,607","3,806,303,500",500,원(KRW),02-3151-8900,서울특별시 마포구 성암로 189 ,KOSDAQ
1294,108860,셀바스AI,105802,소프트웨어 개발 및 공급업,"22,055,945","11,027,972,500",500,원(KRW),02-6190-7500,서울특별시 금천구 가산디지털1로 19 대륭테크노타운 18차 20층 ,KOSDAQ
1295,208370,셀바스헬스케어,32701,의료용 기기 제조업,"13,147,071","6,573,535,500",500,원(KRW),042-864-4460,대전광역시 유성구 신성로 155 (신성동) ,KOSDAQ
1296,68760,셀트리온제약,32102,의약품 제조업,"34,065,904","17,032,952,000",500,원(KRW),02-2216-3611,충청북도 청주시 청원구 오창읍 2산단로 82셀트리온제약 ,KOSDAQ
1297,91990,셀트리온헬스케어,74607,기타 전문 도매업,"140,526,549","140,526,549,000","1,000",원(KRW),032-850-6400,"인천광역시 연수구 아카데미로51번길 19, 4층 ",KOSDAQ
1298,53110,소리바다,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","56,357,072","28,178,536,000",500,원(KRW),02-562-7188,서울시 강남구 논현동 225-5 논현동자동차전시장빌딩 4~5층 ,KOSDAQ
1299,32680,소프트센,74605,기계장비 및 관련 물품 도매업,"32,729,359","16,436,108,000",500,원(KRW),02-2027-3800,"서울특별시 영등포구 가마산로 343 ,3층 (대림동, 콤텍빌딩) ",KOSDAQ
1300,66910,손오공,33304,"인형,장난감 및 오락용품 제조업","21,896,161","10,948,080,500",500,원(KRW),02-2610-8750,경기도 부천시 원미구 안곡로 266 -,KOSDAQ
1301,43100,솔고바이오,32701,의료용 기기 제조업,"161,725,785","80,862,892,500",500,원(KRW),031-610-4052,경기 평택시 서탄면 금암리 34-6 ,KOSDAQ
1302,154040,솔루에타,32602,전자부품 제조업,"12,086,586","6,043,293,000",500,원(KRW),031-508-2655,경기도 화성시 마도면 해운로 498-42 -,KOSDAQ
1303,35610,솔본,137105,회사 본부 및 경영 컨설팅 서비스업,"27,345,997","13,672,998,500",500,원(KRW),02-580-2999,"서울특별시 강남구  학동로95길 51 청담동,청담스포피아",KOSDAQ
1304,36830,솔브레인,32004,기타 화학제품 제조업,"17,398,271","8,699,135,500",500,원(KRW),031 -719 -0700,경기도 성남시 분당구  판교로255번길 24 ,KOSDAQ
1305,230980,솔트웍스,105802,소프트웨어 개발 및 공급업,"12,625,406","1,262,540,600",100,원(KRW),02-6915-5342,"서울특별시 구로구 디지털로33길 11 405호/1204호 (구로동, 에이스테크노타워8차)",KOSDAQ
1306,86980,쇼박스,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","62,600,000","31,300,000,000",500,원(KRW),02-3218-5500,서울특별시 강남구 도산대로 310(논현동) 916빌딩 7~9층 ,KOSDAQ
1307,50960,수산아이앤티,105802,소프트웨어 개발 및 공급업,"6,751,000","3,375,500,000",500,원(KRW),02)541-0073,"서울특별시 강남구 밤고개로5길 13 (수서동, 수산빌딩) ",KOSDAQ
1308,84180,수성,32901,일반 목적용 기계 제조업,"12,194,290","6,097,145,000",500,원(KRW),032-818-5160,인천광역시 서구 로봇랜드로249번길 46-39 ,KOSDAQ
1309,58530,슈펙스비앤피,74604,생활용품 도매업,"58,787,316","29,393,658,000",500,원(KRW),031-628-2603,경기 안산시 단원구 성곡동 728-3 시화공단 4바 204호 ,KOSDAQ
1310,236200,슈프리마,32604,통신 및 방송 장비 제조업,"7,080,273","3,540,136,500",500,원(KRW),031-783-4505,"경기도 성남시 분당구 정자일로 248, 16층 ",KOSDAQ
1311,94840,슈프리마에이치큐,116409,기타 금융업,"10,471,840","5,235,920,000",500,원(KRW),031-783-4505,경기도 성남시 분당구  정자일로 248 파크뷰 16층,KOSDAQ
1312,192440,슈피겐코리아,33309,그외 기타 제품 제조업,"6,216,363","3,108,181,500",500,원(KRW),02-6713-6010,서울특별시 강남구 봉은사로 446 슈피겐HQ ,KOSDAQ
1313,99440,스맥,32902,특수 목적용 기계 제조업,"27,220,484","13,610,242,000",500,원(KRW),055-340-4800,경상남도 김해시 주촌면 골든루트로 157-10 ,KOSDAQ
1314,33790,스카이문스테크놀로지,32604,통신 및 방송 장비 제조업,"17,117,100","8,558,550,000",500,원(KRW),031-345-5100,경기도 안양시 동안구 부림로 17041-13 ,KOSDAQ
1315,159910,스킨앤스킨,32004,기타 화학제품 제조업,"115,372,497","11,537,249,700",100,원(KRW),070-5073-4918,경기도 파주시 문산읍 돈유2로 14-1 씨동,KOSDAQ
1316,115570,스타플렉스,32202,플라스틱제품 제조업,"6,453,734","3,226,867,000",500,원(KRW),043-881-1361,충청북도 음성군  삼성면 대성로 417 ,KOSDAQ
1317,253450,스튜디오드래곤,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","28,051,490","14,025,745,000",500,원(KRW),02-371-7076,"서울특별시 마포구 매봉산로 75 1701호 (상암동, 디디엠씨) ",KOSDAQ
1318,8800,스튜디오썸머,32302,"내화, 비내화 요업제품 제조업","31,881,850","15,940,925,000",500,원(KRW),061 -280 -2000,전남 목포시 고하대로 795(연산동) ,KOSDAQ
1319,13810,스페코,32902,특수 목적용 기계 제조업,"14,655,470","7,327,735,000",500,원(KRW),02-3498-3243,서울특별시 강남구 학동로 171 삼익빌딩 7층,KOSDAQ
1320,49830,승일,32509,기타 금속 가공제품 제조업,"6,132,112","3,066,056,000",500,원(KRW),032 -578 -1811,충청남도 천안시 서북구  직산읍 4산단1길 10 ,KOSDAQ
1321,20710,시공테크,137302,전문디자인업,"20,047,970","10,023,985,000",500,원(KRW),02-3438-0077,경기도 성남시 분당구 판교역로 225-20 시공빌딩,KOSDAQ
1322,33170,시그네틱스,32601,반도체 제조업,"85,728,319","42,864,159,500",500,원(KRW),031-940-7400,경기도 파주시 탄현면 평화로 711 ,KOSDAQ
1323,48870,시너지이노베이션,32701,의료용 기기 제조업,"57,426,004","28,713,002,000",500,원(KRW),02-2191-0716,"경기도 성남시 중원구 사기막골로 124 601호,602호, 603호, 604호, 605호, 606호, 607호(상대원동, 에스케이엔테크노파크 메가센터동)",KOSDAQ
1324,25320,시노펙스,32602,전자부품 제조업,"70,146,898","35,506,505,500",500,원(KRW),054 -289 -4021,경상북도 포항시 북구 청하면 동해대로2315번길 54-2 -,KOSDAQ
1325,269620,시스웍,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","18,000,000","1,800,000,000",100,원(KRW),042-932-4850,대전광역시 유성구 테크노7로 32-13(용산동) ,KOSDAQ
1326,131090,시큐브,105802,소프트웨어 개발 및 공급업,"36,000,000","3,600,000,000",100,원(KRW),02-2028-1200,"서울특별시 구로구  디지털로26길 111 JnK디지털타워 801,802,803호",KOSDAQ
